ID,Site,Star_Rating,Title,Review
159,Amazon,5.0 out of 5 stars,If you are having problems with squealing feedback... Read This! There is a solution.,"Overall these have worked very well. Despite what you may have read in other reviews, there is a simple solution that the enclosed booklet does not address very well. If you are getting squealing feedback you are probably using the wrong domes. The Neo XS comes with three size  of domes. They come fitted for the medium size which is what I first used. While they felt comfortable, as soon as I started increasing the volume I would get an annoying squeal. I was almost ready to give up on them when I decided to use a lager size dome included in the box mostly fixed the problem. A small adjustment I figured out was that if you push it in a bit more than comfortable and then pull it slightly out just a bit, it makes a better seal and stops the feedback from the outer microphone to the inner speaker that causes the problem. As I wore them over time, I now use them on volume level seven without any annoying feedbackYou can buy replacement domes from MD Hearing, however they are over priced compared to other domes. Unfortunately they are quite specialized and I have not been able to find them on Amazon or from any other source. The same is true with the wax guards which seem somewhat overpriced.Customer service at MD Hearing is a mixed bag. When you reach someone, they can be quite helpful. My right hearing aid developed an annoying static hum. The company quickly sent a replacement which worked fine. While I did get good service, their call tree for customer assistance is slow and tedious. It takes a long time to get through as they seem understaffed.I chose not to buy the MDShield Protection Plan. It would cover most problem you might encounter with a ""free"" repair or replacement. They advertise it for $12 on sale, however what they don't tell you unless you wade through the aforementioned irritating phone tree to customer service is that the payment is $12 per month. At that price, you would more than pay for a replacement in less than a year. You are better off saving your money and just buy a replacement from Amazon. As prices of these OTC hearing aids keeps dropping, you'd probably save money.Having said all that, the Neo XS is a good reliable hearing aid, but customer service need some work. Because of the price and quality, I gave the product 5 stars despite customer service and price of accessories."
159,Amazon,1.0 out of 5 stars,One hearing aid bad,"The right hearing aid just suddenly stopped working after three weeks. I’m trying to get a refund and replacement. I’ve been waiting and waiting for five over five days and the seller is not even responding. I’ll get back to you and let you know if I ever got a replacement, it says that it’s replaceable before 45 days after that they don’t replace it"
159,Amazon,1.0 out of 5 stars,Loud feedback,"Loud feedback, could not be corrected even after calling support.  No improvement with audio."
159,Amazon,4.0 out of 5 stars,Good Value,"These hearing aids did not fit into the ear canal as expected, though they are advertised as CIC."
159,Amazon,5.0 out of 5 stars,Fit well with adjustable volume push button on the back.,I really like the comfortable fit. They don't hurt my ears.  The adjustable volume by push  button on the back makes it very easy & fast to adjust the volume as needed. Best hearing aids I've ever owned.
159,Amazon,1.0 out of 5 stars,"Mine quit working inside of 4 months, they advertize a 1 year warrenty but refuse to honor it","Mine quit working inside of 4 months, they advertize a 1 year warrenty but refuse to honor it and want between 70 and a 100 dollars to repair them. Only the right side quit. They say that if you buy them from Amazon it seems there is no warrentyJUNK JUNK JUNK"
159,Amazon,5.0 out of 5 stars,Whistling,"When turning the volume to the max, there is whistling. For average use it is ok."
159,Amazon,1.0 out of 5 stars,Low quality and defected right ear piece,"The media could not be loaded.
                



The quality of this hearing aid is as low as the same functional item you can buy with $80. In addition to that I received the right piece is not working completely."
159,Amazon,1.0 out of 5 stars,Terrible,Terrible hearing aids.
161,Amazon,4.0 out of 5 stars,Relatively light and small,"I have minor hearing loss in one ear and these hearing aids are a little too strong for me right now.  However, the sound they produce is clear and understandable with no feedback or hiss at the lowest volume.  I’m also not used to behind-the-ear units as my regular hearing aid is an in-canal model.  For this style of hearing aid, it’s light and comfortable on its own.  I tend to use my hearing aid most often with headphones so I have more balanced sound right/left and the unit behind the ear starts to cause discomfort after about an hour or so.There aren’t a lot of controls here; you get the volume levels and programs but there is no app or other options for customization.  So this is best for hearing loss that’s relatively similar across the frequency spectrum, or at least across the vocal range.  Nevertheless, I think there is enough here for the price that for anyone experiencing hearing loss, this could be a first step toward a prescription hearing aid, which generally costs much more than this one.  The color also blends in with lighter skin tones and is perhaps less obvious than a big black or white unit hanging off one’s ear.The charging case is somewhat bulky - much more so than your average Bluetooth earbuds case - but for this style of hearing aid for the charge it holds, it’s acceptable.  It can fit in a medium-sized purse but because you can turn off each hearing aid, you can also carry them in something smaller, maybe even in a pocket.  I do like that flexibility.Worth a try if you’re shopping around in this price range."
161,Amazon,4.0 out of 5 stars,good quality OTC hearing aid,"This is a review of the Mercury version of the Linner hearing aids.This in-canal hearing aid comes with extra earpieces (couple of different sizes), a USB cable, a cleaning brush, and a case. I like that the case acts as a charger and stores enough energy by itself to work even when not connected to a USB charging source. The aid itself has three modes and 8 sound levels.My hearing issues are mild and thus my take on this aid may not be the same as those with greater hearing loss. First, I have one ear that (because of previous non-hearing-related ) surgery is shaped a little differently and I was unable to keep the aid in that ear canal. The other ear was no problem, the aid fit normally and seated well. I tried the aid on all three modes and, frankly, could not detect any major difference between them. The volume levels can go from low to quite loud so it is likely that you will find something that works. Using the behind-the-ear controls is a bit difficult until you get used to it. The noise reduction works nicely and is a good feature to have on an OTC aid at this price point. My only issue is that the sound is a bit ""tinny"" but, again, this is not a $3,000+ prescription aid.One of the things I like that others may not is that this is ""just"" a hearing aid. There is no bluetooth and you are not using it as ear buds for music, TV or the like. Linner's Nova model has that feature, if you want it. This one, at this price point, seems like a good OTC option, particularly if you just want to try one out to see if it will work for you."
161,Amazon,4.0 out of 5 stars,OK amplifier,The model we received is not the one in the current product listing.Works OK and has multiple modes including use as normal earbuds for music etc. Has noise cancelling capability and assist for hearing as well.
161,Amazon,4.0 out of 5 stars,It works OK and seems to be a quality product.,"The hearing aids come in blue, red, or black, and they have a sleek and modern look that is quite impressive. They are also very lightweight and nearly invisible, making them ideal for discreet and long-term wearing. The package includes two hearing aids, one for each ear, a charging case, a USB-C cable, six ear tips of different sizes, a cleaning brush, and a user manual.The hearing aid settings are changed by using just one button on each device. You can turn them on or off, adjust the volume, and switch between three modes: normal, noisy, and outdoor. The normal mode is for everyday situations, the noisy mode is for crowded environments, and the outdoor mode is for windy or open spaces. You can also mute the hearing aids by holding the button for three seconds. The hearing aids will beep to indicate the volume level and the mode you're in.One of the main features of these hearing aids is their 16-channel digital processing, which is supposed to optimize human voice enhancement and ensure you hear conversations loud and clear. I tested this feature in various scenarios, such as talking to my friends, watching TV, listening to music, and walking through the park. I have to say that I was impressed by how well these hearing aids amplified the sounds I wanted to hear and reduced the sounds I didn't. The speech was crisp and clear, and the background noise was minimal. The echo-free and noise reduction technology really worked as advertised.Another feature that I liked was the high-capacity rechargeable battery that supposedly lasts for up to 18 hours of continuous use. I got about 12 hours before a recharge was needed, so I think that claim was a bit of an exaggeration. Still, 12 hours seems good enough for daily use. The charging case is also very convenient and easy to use. It has four LED indicators that show the battery level of each hearing aid and the case itself. You can charge the case with the USB-C cable or wirelessly with any Qi-compatible charger. The case can fully charge the hearing aids in about an hour and a half, and it can provide up to four full charges before it needs to be recharged itself.The LINNER Mercury OTC Hearing Aids Rechargeable are compatible with both Android and iPhone devices, but they don't have any Bluetooth connectivity or app support. This means that you can't stream audio directly from your phone or adjust the settings through an app. This might be a deal-breaker for some people who want more customization and convenience. However, I didn't find this to be a major issue, as I was satisfied with the sound quality and performance of these hearing aids without any extra features. There are a lot of seniors who want nothing to do with phones and computers, so these OTC hearing are a good choice for them. The onboard controls were made about as simple as they could be made.Overall, I think these hearing aids are a great option for anyone who needs a simple and effective solution for their hearing loss. They offer excellent sound clarity, noise reduction, comfort, design, and battery life. They are also easy to use and maintain. The only drawbacks are the lack of Bluetooth connectivity and app support, which might limit some users' preferences and options. I deducted a star for that, because the price should have reflected the absence of these features, but it doesn't."
161,Amazon,5.0 out of 5 stars,"Perfect for my needs, Comfortable to wear, nice rechargeable case.","I ordered this pair of hearing aids to wear out when I'm having difficulties hearing people. Especially a church. I find them very comfortable, lightweight, and easy to wear and they do not irritate me after long periods of wearing them. That is a great amplifier that has three different modes cancels out background noise and has eight volumes. So I can pick and choose how loud and low. I want to hear it. It does take some time to get used to the different commands to set it right to make it feel comfortable. I like that I can charge them and when I wear my glasses they do not hurt or irritate me. I do feel that this is an amazing price compared to other ones I have seen and have researched.  I also have had these for a very quite period and I've had no issues with them. This has greatly improved my confidence and my ability to communicate well with others. I'm grateful that I ordered them and would recommend them."
161,Amazon,4.0 out of 5 stars,"The App Makes These Hearing Amplifiers Great, If The Batteries Wouldn't Discharge So Quickly IMO...","Let me state my typical clarification and cautionary note that I assign to all Hearing Amplifiers that I review as a Vine Reviewer for Amazon and it goes as follows:Practically all of the Hearing Amplifier sellers on Amazon list somewhere in the description that they are selling Hearing Aids and in the very basic sense of the word they do aid in someone's hearing but they are definitely not true hearing aids. To me these should be listed as Hearing Amplifiers only and whatever hearing amplifiers you decide to purchase they are not true hearing aids but what most would consider as PSAP's (personal sound amplification products). These hearing amplifiers are sufficient for helping the elderly or hearing impaired with mild to somewhere below moderate hearing loss. True hearing aids amplify only certain frequencies based on your hearing profile or normally called an Audiogram where over the years you're lacking certain sounds due to one reason or another, but PSAPs amplify all sounds equally so if you use these aids to assist you with your hearing loss just be sure to start your volume level at the lowest level possible that offers a benefit to your hearing because if you crank them up too loud it may sound good at first but you may, over time, lose what good hearing you have left...Now to comment on my likes and dislikes for these Linner Hearing Amplifiers.  The biggest drawback I see is the battery life, I placed them into my ears at approx. 10:00 a.m. this morning and by 4:00 p.m. both of the amplifiers had died and needed to be recharged. I know the Amazon site states by the seller that the battery life is 40 hours but I'm assuming from my experience that they are referring to the carrying case battery life and not the hearing amplifiers. Most of the other amplifier sellers with high end products like these Linner's state how long of usage time you would have between charging and it's sad that the usage time frame is not spelled out for these Linner amplifiers. Based on viewing the battery life on their App the higher the volume level being used the quicker the batteries discharge. I had my right ear at level 5 out of 8 and my left ear at volume level 4 and it lasted approx. 30 minutes longer than my right ear amplifier and that's after I let them both charge overnight in the carrying case...Now for the positive aspect of these hearing amplifiers, their App makes these hearing amplifiers special and if you don't intend on using it then shame on you. With the App you can set your volume level for each ear and there is even a bass and treble setting you could use to tweak the sound slightly. The overall Sound Quality is very good and the Bluetooth is another feature I really love since I can take calls or stream my favorite music while I'm working around my home. So if you're not concerned with the overall hours of usage between charging then I can highly recommend giving these Linner Hearing Amplifiers a try!"
161,Amazon,4.0 out of 5 stars,These work great!,Easy to use and comfortable.  They work amazing. Sound is clear and just amazed
161,Amazon,5.0 out of 5 stars,Perfect amplifier,"Works great for my mom that lives with us. Despite her being in denial about her hearing loss, she has slowly adapted to using these and has noted some benefit. Noise cancelling helps. Seem to be a good low cost option for those in beginning stages of hearing loss."
161,Amazon,5.0 out of 5 stars,You can't beat these!,"If I go through insurance, you would not believe the price I would have to pay for aids that are something similar, but inferior!  What a steal of a deal. These are as good or better as the ones offered by insurance programs. You don't need to go anywhere to get an aid that will work for you. Online is just as good and these Linner aids are great!I don't get any whistling.The sound is not distorted.Easy to adjust the volume according to where I am at.These aids do a great job of amplifying the sound.I can size the earbud portion right in my own home as they give you different size plugs to get the right fit.The case auto shuts the aids off when placed in it.They give you advice on how to work your way up to wearing them full-time. This was what I needed!Goodbye Audio specialists. This is as good as getting groceries delivered to your door! Love them!They even give you 24-hour-a-day service if you need them. How awesome is that! Very kind and knowledgeable about their product. They want you to succeed.AND the charging case- puts the old aids to shame-yes!"
161,Amazon,3.0 out of 5 stars,LINNER Mercury OTC Hearing Aids,"I wouldn't exactly call these ""hearing aids"". These are more like hearing amplifiers. They boost the sounds around you for the most part. They aren't like hearing aids in they will pull up human voice more, but instead boost EVERYTHING around you. Decent enough for some applications but all in all not that great for people that need true hearing aids."
161,Amazon,4.0 out of 5 stars,very good quality,"These hearing aids are easy to set up , they are bluetooth and rechargeable and have a long battery life . They are noise cancelling . They are pricey but well worth the price ."
161,Amazon,5.0 out of 5 stars,Awesome OTC choice,"These hearing aids are an excellent OTC option compared to ""prescription"" choices. They are lightweight and comfortable. I really like that they have their own charging case and do not require batteries. They are low profile with easily adjustable volume. There is no reason to pay more!"
161,Amazon,5.0 out of 5 stars,"Lightweight design, adaptive features","Upon receiving the device, I was struck by its lightweight design. It felt comfortable and unobtrusive, which was important for my grandmother, who preferred discreet solutions. The white color seamlessly blended with her hair, making it virtually undetectable to others.As my grandma began using this Hearing Aid in her daily life, I noticed a significant improvement in her overall confidence and communication abilities. She expressed gratitude for the newfound clarity and comfort the device provided, allowing her to reconnect with the people around her in meaningful ways."
161,Amazon,5.0 out of 5 stars,Really good hearing aids,"I've tested these out myself along with my 90 year old grandmother who lives with us. Right out of the box, these have a very professional presentation. Everything is clean and organized. It comes with the simple to use charging case and lots of accessories (different size ear buds, etc).The sound quality is very good. They're easy to use. They're easy to put the earbuds into your ears. These also have a nice long charge for all day use. My grandmother says that she really likes that it's easy to adjust the volume. We would both highly recommend them!"
161,Amazon,5.0 out of 5 stars,Unrivaled Sound Clarity,"The adaptive noise cancellation feature of this hearing aid is really great. It effectively reduces background noise, allowing me to focus on conversations and enjoy clearer sound quality even in noisy environments.The sound quality of these hearing aids outstanding. Voices sound natural and distinct, with no distortion or muffling. I can easily distinguish between different sounds and tones, making conversations more enjoyable and engaging.Battery life is another area where they excel. With up to 20 hours of continuous use on a single charge, I never have to worry about running out of power during the day."
161,Amazon,4.0 out of 5 stars,Good hearing assistance; not all features available without app,"These ear bud style hearing aids were easy to pair to Bluetooth and fit nicely. I like being able to use them to listen to music and take calls. Volume adjustment is easy using the separate up and down buttons on each aid; the default volume is level 5 of 8 (I used level 1). It picked up all sounds for me, and amplified my own voice more than is to my liking (which is common for most of the hearing aids I have tried). Noise cancellation did not include much in the way of white noise (static sound), and the only unpleasant sounds (squealing, etc.) occurred when I accidently covered the microphone on either aid. Another nice first I have encountered is the built in UV sterilizer, which automatically starts when the aids are placed in the case (it takes about a minute to complete). There are 2 nits for me, the first being I have a challenge removing the aids from the case as I have larger hands and they are smooth and held in place magnetically. Secondly and more important is I could not figure a means to change hearing modes without using the app. I installed the app to see what features were accessed through it and in addition to mode settings, there is a personalized hearing test. It would be nice to have access to all of the features of the aids without installing an app as I personally try to minimize the number of apps I use. These hearing aids come with a carrying / charging case, instructions, extra sets of pads, and a USB C cord (without an adapter)."
161,Amazon,4.0 out of 5 stars,Absolutely Sleek,These are a beautifully sleek and easy to use pair of rechargeable hearing aids. They come in a nice box with easy to use instructions. You'll be able to use them right out of the box in less than 5 mins as the instructions are very easy to follow AND the hearing aids come with a bit of charge.
161,Amazon,3.0 out of 5 stars,Need to look further,"These hearing aids are so much smaller than the over the ear hearing aids of years past!   I have small ears so for me this was an issue.  These fit well and are more discrete also. The sound quality is quite good  also. I like that there is no need for pairing. I really wanted to like them....However, and there is a ""however"".  The instructions are very vague. I have mild hearing loss. There are supposed to be different modes.  Personally I could not hear a difference between any of them.  The big negative issue was although they did a wonderful job amplifying the TV etc. every other sound was amplified also.   Just crumpling papers, keyboard clicks etc  were just too noisy for me.  Unless I sat perfectly still there was unwanted noise. Trying to adjust them wasn't successful either.  Perhaps with more time wearing them this would become less of an issue, I don't know.  Or maybe it is just me, they didn't work as I had hoped."
161,Amazon,5.0 out of 5 stars,Weightless,This is the best hearing aid I have ever used. Even after several hours of use I don’t even know I am wearing them. They are light and weightless and therefore comfortable throughout the day. They arrived with extra earplugs so you can customize the fit. I have been using this item for about a week and a half and have had no problems with earbud fall out. They are USB charged and therefore never a need for batteries. I haven’t experienced any annoying feedback or sound interference. It’s a pleasure to be able to have a conversation without saying “ what? “ a million times or asking people to repeat themselves. I have not noted any distortion of speech or environmental sounds.
161,Amazon,4.0 out of 5 stars,Comparison to Phonak,"I have a pair of Phonak BTE hearing aids that were programmed and provided by an Audiologist.  I have mild hearing loss and they are fantastic.I got these for my wife but she wanted me to evaluate them before she started using them so here goes.For me, the easiest thing is to compare these to my Phonaks.  No, that's not a fair fight but I hope to point out what the extra money buys you.Fit, BTE and RIC have basically the same form factor.  The part behind the ear is almost the same size.  The Phonaks are a bit heavier but you'll never notice it.  A notable difference is the wire that connects the cone to the part behind your ear.  The wires are the same but my Audiologist fitted a few different wire lengths to my Phonak for the proper fit.  This one comes with one wire and it sticks out a bit.  Most people won't notice the wire (it'll just look like some errant hair).These come with 2 cone sizes.  The Phonak can be fitted with 4 different sizes but one of the 2 should work for most people.  Interestingly these use the same type filter that my old Phonaks used; it sort of looks like a toothpick - use one end to take the filter out, flip it and there's a new filter on the opposite side that you push in.  I actually prefer this over Phonak's current method.Sound - I remember when I first got my hearing aids.  It was an awful experience.  Everything was so loud that I wanted to take them out and throw them in drawer and forget about them.  But, my Audiologist warned me about this and told me to hang in there because my brain needed re-training.  It took about a week while I adjusted to all the new sounds and the volume.  But eventually everything was OK and I could hear things I hadn't heard before (I remember telling my wife that the turn signal on the car actually made a clicking noise!)  I didn't get that experience with these because my brain was already re-trained so I had my wife try them on and her first comment was how loud everything was.More on sound - The Phonak has volume control on the housing.  Press the right one to increase volume, the left to lower volume.  Ditto with these but you seem to have to do them individually.  The Phonaks are programmable and they were programmed by my Audiologist for my specific hearing loss.  These are what they are.  I hear OK with these but the Phonaks are better.These don't have an app.  My old Phonaks didn't have an app  either but the ones I have  now do and I couldn't be happier.  They connect to my phone via Bluetooth so I can listen to music and make/receive phone calls; since the call is going through my hearing aid I hear the conversation perfectly.  The Phonak also has a transmitter that I've attached to my soundbar so TV audio goes directly to my hearing aide.  These don't have those types of features.The app also lets me choose different environments, for example, I can select ""restaurant"" and a lot of the background noise goes away and I can hear my dinner companions much better.  These do block out some of the background noise but not enough for me.  With the Phonak I can also make my own environments and I can customize things like bass/treble, etc.  It's a very nice feature.  These - nope.The manual that comes with these isn't very good. But, neither is the one that comes with the Phonak.  I think you have to be an Audiologist to understand it.  However, the Phonaks are a popular brand so there are videos, etc available on the web.Overall the Phonaks are much better but, and it's a big but, they cost around $1,800.  That's a lot more money.  Is it worth it?  For me, yes. But, I'm spoiled.  You can't go from a luxury automobile to Kia's cheapest model and expect the same ride and performance.My wife started wearing these after I played around with them for a few days.  The first week was fun.  Instead of saying ""huh?"" when I said something she started telling me to lower my voice.  She's adjusted now and definitely notices the difference between wearing them and not wearing them.  Although she's envious of the  added features I have she's content.  Her hearing loss isn't as severe as mine so I think that helps.These are probably worth a try within the return window.  Just remember that the first week isn't going to be all that great."
161,Amazon,5.0 out of 5 stars,This has a lot to offer over other O-T-C hearing aids.,"The LINNER NOVA LITE BLUETOOTH RECHARGEABLE IN-EAR HEARING AIDS WITH SMART NOISE CANCELLATION AND VOLUME CONTROL is like the Cadillac of over the counter hearing aids.  Since the laws changed, now making hearing aids available over the counter, without oversight by a medical professional, there's been an explosion of innovations, choices and possibilities, for the hearing challenged.This is the third over the counter hearing aid I’ve tried.  This is far and away my favorite, from among the three.  They all take a bit of getting used to.  I suggest you start the journey to acclimate yourself with any new hearing aid, when you're alone, perhaps watching TV.  You should increase the time use it a little every day.  When you're comfortable with that, you will eventually start introducing it to different kinds of environments and settings.This not only helps you to get comfortable wearing the device and using the controls, it helps you to know which adjustments give you the best possible sound, in a given environment. By the time you are using it in a noisy environment, with lots of different, simultaneous conversations going on, you're able to easily adjust the settings and volume to what works best for your particular situation and hearing ability.  One of the hardest things to do is get used to the sound of your own voice. It always sounds particularly loud, and is something I'm still working to get used to.Some features of this particular hearing aid that make it my favorite are the following:This comes with two hearing aids, one for each ear, clearly marked L and R.These are almost entirely internal, and not readily visible to people that don't know you're wearing them.Volume adjustments on this are intuitive, and easy to reach and find without removing them from your ears.They're clear indicator lights which help you navigate the settings.There is minimal feedback.They do a good job of noise-canceling.They have a case, that makes charging and storing them as easy as it could possibly be.In conclusion, if you've been less than satisfied with over-the-counter hearing aids, this model and style could very well be the solution you’ve been looking for.  Everything about this product makes using a hearing aid a better, easier, and more fulfilling experience than what I've experienced with other hearing aids, in the past."
161,Amazon,4.0 out of 5 stars,Doesn’t work for her,Based on information on these and examining them they seem really quality hearing aids.We thought this would work really well for my mother in law.  Upon opening and reading the information we determined this was not a good choice.  Nothing wrong with the hearing aids themselves.  More we saw some things that may make them not the best choice for her.  She has dementia and trying to determine the right setting without clear instructions in knowing which setting it’s at would be difficult..  The replaceable ear domes while a great option is a worry for us.  She tends to shove her hearing aids in really deep and she also stashes them in random places.  So our concerns are the domes coming off somewhere.  Not saying they come off easy just it’s our worry.
161,Amazon,5.0 out of 5 stars,Those Looking into Hearing Aids Should Look here First,"I ordered this hearing aid for my mom, who at ninety has experienced just enough hearing loss to make it difficult for her to follow everything being said during large family gatherings. These aids are ideal for someone with slight to moderate hearing loss. The volumn controls allow for finely nuanced levels suitable for those with different needs while the long-lasting battery means that the user can go all day without worrying about loosing the support the device provides. It's also light-weight allowing for extended wear comfortably. I'd strongly recommend that anyone considering a hearing aid start his or her search looking at this one."
161,Amazon,5.0 out of 5 stars,Better then my prescription ones,"These are very nice light weight and are very sensitive, the different modes make it nice as well and compared to my expensive prescription ones i have more options and settings to help make it better plus the batteries are long lasting. my wife even noticed i didn't ask what as much anymore."
161,Amazon,4.0 out of 5 stars,Promising!,"I like this for my dad who is very picky with hearing aids. He has a decade old Siemens that got from doctor office for thousands of dollars, and while it still works, the batteries won’t charge anymore. This one we got as a replacement for him, and overall he’s happy. He was complaining about echoing of his own voice, but after adjusting the volume, he says it’s under control and much more comfortable than Siemens. Overall, I think you get a lot of bang for your money. Thanks for reading, and YMMV."
161,Amazon,3.0 out of 5 stars,Slightly disappointed,"I have used many Linner products and have been very pleased with them . These are quality made hearing amplifiers to the normal expectations that I have come to expect from Linner.  However using these with the instructions provided and without any blue tooth capabilities in my opinion, makes these difficult to use.These are not set up for blue tooth and I understood that when I ordered them. So since they do not have blue tooth ability to control them by a phone app, all controls need to be on the physical hearing amplifiers themselves. Here is my challenge.You can turn the on and off switch while the hearing aid is off your ear or while on your ear. Then you can place it in your ear canal and hang it over your ear. Once on your ear its difficult it with any dexterity issues or physical disabilities to raise or lower the volume by hand. It has 3 modes that you can change by holding a long hold on the volume button. However , nothing in the paperwork shows or tells you what mode is what so it is by trial and error to find what works best in whatever environment I am in .This maybe typical challenges for many hearing aids of this type design. However , Linner provides the same type quality in their ear bud type with blue tooth and so many more capabilities at a very similar price point. As great of quality the other Linner products have been , I expected it to be an easier control and with better instructions about how to set up the modes as to what mode is what.So in conclusion I would say that yes these are much better than many other brand RIC Hearing amplifiers that I have tried. I would have wished that they would have used the normal blue tooth app or at the least made the switches and the instructions better, easier to use. In my opinion these are good enough to recommend if you are use to physical non app aids but if you have difficulty with hand dexterity or are use to app control these may not be right for your application."
161,Amazon,3.0 out of 5 stars,Not great. Bluetooth fail.,"This LINNER Nova Lite Bluetooth Hearing Aids Rechargeable would’ve been great if the Bluetooth worked, but I couldn’t get it to work for my Dad.He claims that it’s decent and I tried it too and it does magnify sound, almost like noise canceling, transparency on those music ear buds.However, he much prefers his prescription ones as they’re custom fit for his needs.These will do ok in a pinch."
161,Amazon,5.0 out of 5 stars,You can hear a pin drop really!!,"I have normal hearing so these are not used for that by me. I use them for hunting and I can hear everything, it is crazy. When you take them out I downloaded app, paired, and was rolling. I took a hearing test in the app as well which I though was pretty cool. I have been able to hear other hunters from 100-200 yards away. They are a little pricey but I tell you what they are worth every penny. I highly recommend giving them a shot. If I can hear that good in the woods I would think someone using them as hearing aids would be blown away at home."
161,Amazon,4.0 out of 5 stars,Good set of amplifiers,"Ill start by saying that the look of these earbuds is nice and they defintely feel good in your ears. You can barely notice that they are there because they are so lightweight. They do an excellent job at amplifying noises so they get the job done. The other nice thing is you dont have to wear both at the same time. If your left ear is bad, just wear the left. The other thing I noticed was I didn't get the usual echo when speaking which can be super frustrating.The charging station was a good size and I didn't have any issues with getting them in or out. In addition charging them seemed relatively quick and they held their battery life for a while. I didn't have any issues pairing them via Bluetooth which is expected nowadays.We also tried them with both an iPhone and an android and didn't experience any issues with the app."
161,Amazon,5.0 out of 5 stars,"Very impressive, worked well for me.",Worked very well for me. Was easy to use and setup was fast. The hearing aids are comfortable to wear and had an all day battery life for me. The carrying case which is also the changer is nice and makes them convenient.
161,Amazon,4.0 out of 5 stars,Works ok,"Works well enough for someone with basic hearing loss. They work for my grandmother, for example, but not for my grandfather. Great to have a backup pair while her primary pair are charging or being cleaned."
